"","Subject","Gender","Age","Handedness","First_Language","Matching","Identity","Phase","Shape","Label","WeShape","SelfShape","TheyShape","AloneShape","ShapeLoc","Response","RT_sec","ACC","RT_ms","ScreenResolution","RefreshRate","Luminance","TextColor","BackgroundColor","VisualAngle","Contrast"
"2108",7,"Female",21,"r","h","Mismatch","You","EXPERIMENT","You","We","Triangle","Star","Diamond","Circle","Bottom","n",0.933,1,933,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2109",7,"Female",21,"r","h","Mismatch","You","EXPERIMENT","You","We","Triangle","Star","Diamond","Circle","Top","n",0.883,1,883,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2110",7,"Female",21,"r","h","Mismatch","You","EXPERIMENT","You","They","Triangle","Star","Diamond","Circle","Top","n",1.1,1,1100,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2111",7,"Female",21,"r","h","Mismatch","You","EXPERIMENT","You","Self","Triangle","Star","Diamond","Circle","Top","n",0.75,1,750,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2112",7,"Female",21,"r","h","Mismatch","You","EXPERIMENT","You","Self","Triangle","Star","Diamond","Circle","Bottom","n",0.634,1,634,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2113",7,"Female",21,"r","h","Mismatch","You","EXPERIMENT","You","They","Triangle","Star","Diamond","Circle","Bottom","n",0.95,1,950,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2114",7,"Female",21,"r","h","Mismatch","You","EXPERIMENT","You","We","Triangle","Star","Diamond","Circle","Top","n",0.85,1,850,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2115",7,"Female",21,"r","h","Mismatch","You","EXPERIMENT","You","We","Triangle","Star","Diamond","Circle","Bottom","n",0.933,1,933,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2116",8,"Male",19,"l","h","Match","Self","TRAINING","Self","Self","Circle","Triangle","Star","Diamond","Bottom","n",0.9,1,900,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2117",8,"Male",19,"l","h","Match","Self","EXPERIMENT","Self","Self","Circle","Triangle","Star","Diamond","Bottom","n",1.167,1,1167,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2118",8,"Male",19,"l","h","Match","Self","EXPERIMENT","Self","Self","Circle","Triangle","Star","Diamond","Top","n",1.284,1,1284,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2119",8,"Male",19,"l","h","Match","Self","EXPERIMENT","Self","Self","Circle","Triangle","Star","Diamond","Top","n",0.817,1,817,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2120",8,"Male",19,"l","h","Match","Self","EXPERIMENT","Self","Self","Circle","Triangle","Star","Diamond","Bottom","n",0.967,1,967,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2121",8,"Male",19,"l","h","Match","Self","EXPERIMENT","Self","Self","Circle","Triangle","Star","Diamond","Top","n",0.8,1,800,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2122",8,"Male",19,"l","h","Match","Self","EXPERIMENT","Self","Self","Circle","Triangle","Star","Diamond","Top","n",0.667,1,667,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2123",8,"Male",19,"l","h","Match","Self","EXPERIMENT","Self","Self","Circle","Triangle","Star","Diamond","Bottom","n",0.917,1,917,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2124",8,"Male",19,"l","h","Match","Self","EXPERIMENT","Self","Self","Circle","Triangle","Star","Diamond","Bottom","n",0.75,1,750,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2125",8,"Male",19,"l","h","Match","Self","EXPERIMENT","Self","Self","Circle","Triangle","Star","Diamond","Top","n",0.667,1,667,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2126",8,"Male",19,"l","h","Match","Self","EXPERIMENT","Self","Self","Circle","Triangle","Star","Diamond","Bottom","n",0.767,1,767,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2127",8,"Male",19,"l","h","Match","Self","EXPERIMENT","Self","Self","Circle","Triangle","Star","Diamond","Top","n",0.75,1,750,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2128",8,"Male",19,"l","h","Match","Self","EXPERIMENT","Self","Self","Circle","Triangle","Star","Diamond","Bottom","n",0.684,1,684,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2129",8,"Male",19,"l","h","Match","Self","EXPERIMENT","Self","Self","Circle","Triangle","Star","Diamond","Top","n",0.717,1,717,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2130",8,"Male",19,"l","h","Match","Self","EXPERIMENT","Self","Self","Circle","Triangle","Star","Diamond","Bottom","n",0.767,1,767,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2131",8,"Male",19,"l","h","Match","Self","EXPERIMENT","Self","Self","Circle","Triangle","Star","Diamond","Top","n",0.7,1,700,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2132",8,"Male",19,"l","h","Match","Self","EXPERIMENT","Self","Self","Circle","Triangle","Star","Diamond","Top","n",0.717,1,717,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2133",8,"Male",19,"l","h","Match","Self","EXPERIMENT","Self","Self","Circle","Triangle","Star","Diamond","Top","n",0.883,1,883,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2134",8,"Male",19,"l","h","Match","Self","EXPERIMENT","Self","Self","Circle","Triangle","Star","Diamond","Bottom","n",0.783,1,783,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2135",8,"Male",19,"l","h","Match","Self","EXPERIMENT","Self","Self","Circle","Triangle","Star","Diamond","Bottom","n",0.65,1,650,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2136",8,"Male",19,"l","h","Match","Self","EXPERIMENT","Self","Self","Circle","Triangle","Star","Diamond","Top","n",0.983,1,983,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2137",8,"Male",19,"l","h","Match","Self","EXPERIMENT","Self","Self","Circle","Triangle","Star","Diamond","Top","n",0.684,1,684,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2138",8,"Male",19,"l","h","Match","Self","EXPERIMENT","Self","Self","Circle","Triangle","Star","Diamond","Bottom","m",0.75,0,750,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2139",8,"Male",19,"l","h","Match","Self","EXPERIMENT","Self","Self","Circle","Triangle","Star","Diamond","Bottom","n",0.75,1,750,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2140",8,"Male",19,"l","h","Match","Self","EXPERIMENT","Self","Self","Circle","Triangle","Star","Diamond","Bottom","n",1.383,1,1383,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2141",8,"Male",19,"l","h","Match","Self","EXPERIMENT","Self","Self","Circle","Triangle","Star","Diamond","Bottom","m",0.883,0,883,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2142",8,"Male",19,"l","h","Match","Self","EXPERIMENT","Self","Self","Circle","Triangle","Star","Diamond","Top","n",0.8,1,800,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2143",8,"Male",19,"l","h","Match","Self","EXPERIMENT","Self","Self","Circle","Triangle","Star","Diamond","Bottom","n",0.784,1,784,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2144",8,"Male",19,"l","h","Match","Self","EXPERIMENT","Self","Self","Circle","Triangle","Star","Diamond","Top","n",0.667,1,667,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2145",8,"Male",19,"l","h","Match","Self","EXPERIMENT","Self","Self","Circle","Triangle","Star","Diamond","Top","n",1.05,1,1050,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2146",8,"Male",19,"l","h","Match","Self","EXPERIMENT","Self","Self","Circle","Triangle","Star","Diamond","Top","n",0.817,1,817,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2147",8,"Male",19,"l","h","Match","Self","EXPERIMENT","Self","Self","Circle","Triangle","Star","Diamond","Bottom","n",0.684,1,684,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2148",8,"Male",19,"l","h","Match","Self","EXPERIMENT","Self","Self","Circle","Triangle","Star","Diamond","Bottom","n",1.15,1,1150,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2149",8,"Male",19,"l","h","Match","Self","EXPERIMENT","Self","Self","Circle","Triangle","Star","Diamond","Top","n",0.867,1,867,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2150",8,"Male",19,"l","h","Match","Self","EXPERIMENT","Self","Self","Circle","Triangle","Star","Diamond","Top","n",0.633,1,633,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2151",8,"Male",19,"l","h","Match","Self","EXPERIMENT","Self","Self","Circle","Triangle","Star","Diamond","Bottom","n",0.8,1,800,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2152",8,"Male",19,"l","h","Match","Self","EXPERIMENT","Self","Self","Circle","Triangle","Star","Diamond","Bottom","m",0.833,0,833,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2153",8,"Male",19,"l","h","Match","They","TRAINING","They","They","Circle","Triangle","Star","Diamond","Top","m",1.167,0,1167,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2154",8,"Male",19,"l","h","Match","They","TRAINING","They","They","Circle","Triangle","Star","Diamond","Bottom","n",1.3,1,1300,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2155",8,"Male",19,"l","h","Match","They","EXPERIMENT","They","They","Circle","Triangle","Star","Diamond","Top","n",1.383,1,1383,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2156",8,"Male",19,"l","h","Match","They","EXPERIMENT","They","They","Circle","Triangle","Star","Diamond","Bottom","m",0.6,0,600,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2157",8,"Male",19,"l","h","Match","They","EXPERIMENT","They","They","Circle","Triangle","Star","Diamond","Top","n",0.883,1,883,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2158",8,"Male",19,"l","h","Match","They","EXPERIMENT","They","They","Circle","Triangle","Star","Diamond","Top","n",1.683,1,1683,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2159",8,"Male",19,"l","h","Match","They","EXPERIMENT","They","They","Circle","Triangle","Star","Diamond","Bottom","n",1.15,1,1150,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2160",8,"Male",19,"l","h","Match","They","EXPERIMENT","They","They","Circle","Triangle","Star","Diamond","Top","n",1.1,1,1100,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2161",8,"Male",19,"l","h","Match","They","EXPERIMENT","They","They","Circle","Triangle","Star","Diamond","Bottom","n",0.75,1,750,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2162",8,"Male",19,"l","h","Match","They","EXPERIMENT","They","They","Circle","Triangle","Star","Diamond","Bottom","n",0.967,1,967,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2163",8,"Male",19,"l","h","Match","They","EXPERIMENT","They","They","Circle","Triangle","Star","Diamond","Bottom","n",0.934,1,934,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2164",8,"Male",19,"l","h","Match","They","EXPERIMENT","They","They","Circle","Triangle","Star","Diamond","Top","n",0.634,1,634,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2165",8,"Male",19,"l","h","Match","They","EXPERIMENT","They","They","Circle","Triangle","Star","Diamond","Bottom","n",0.767,1,767,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2166",8,"Male",19,"l","h","Match","They","EXPERIMENT","They","They","Circle","Triangle","Star","Diamond","Top","n",1.017,1,1017,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2167",8,"Male",19,"l","h","Match","They","EXPERIMENT","They","They","Circle","Triangle","Star","Diamond","Bottom","n",1.083,1,1083,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2168",8,"Male",19,"l","h","Match","They","EXPERIMENT","They","They","Circle","Triangle","Star","Diamond","Bottom","n",1.167,1,1167,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2169",8,"Male",19,"l","h","Match","They","EXPERIMENT","They","They","Circle","Triangle","Star","Diamond","Top","n",0.65,1,650,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2170",8,"Male",19,"l","h","Match","They","EXPERIMENT","They","They","Circle","Triangle","Star","Diamond","Bottom","n",1.084,1,1084,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2171",8,"Male",19,"l","h","Match","They","EXPERIMENT","They","They","Circle","Triangle","Star","Diamond","Top","m",0.617,0,617,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2172",8,"Male",19,"l","h","Match","They","EXPERIMENT","They","They","Circle","Triangle","Star","Diamond","Top","n",0.817,1,817,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2173",8,"Male",19,"l","h","Match","They","EXPERIMENT","They","They","Circle","Triangle","Star","Diamond","Bottom","n",0.867,1,867,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2174",8,"Male",19,"l","h","Match","They","EXPERIMENT","They","They","Circle","Triangle","Star","Diamond","Top","n",0.934,1,934,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2175",8,"Male",19,"l","h","Match","They","EXPERIMENT","They","They","Circle","Triangle","Star","Diamond","Bottom","m",0.584,0,584,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2176",8,"Male",19,"l","h","Match","They","EXPERIMENT","They","They","Circle","Triangle","Star","Diamond","Top","n",1.2,1,1200,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2177",8,"Male",19,"l","h","Match","They","EXPERIMENT","They","They","Circle","Triangle","Star","Diamond","Bottom","n",1.283,1,1283,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2178",8,"Male",19,"l","h","Match","They","EXPERIMENT","They","They","Circle","Triangle","Star","Diamond","Top","n",0.783,1,783,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2179",8,"Male",19,"l","h","Match","They","EXPERIMENT","They","They","Circle","Triangle","Star","Diamond","Top","m",0.784,0,784,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2180",8,"Male",19,"l","h","Match","They","EXPERIMENT","They","They","Circle","Triangle","Star","Diamond","Top","m",1.267,0,1267,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2181",8,"Male",19,"l","h","Match","They","EXPERIMENT","They","They","Circle","Triangle","Star","Diamond","Top","n",0.817,1,817,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2182",8,"Male",19,"l","h","Match","They","EXPERIMENT","They","They","Circle","Triangle","Star","Diamond","Bottom","n",0.767,1,767,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2183",8,"Male",19,"l","h","Match","They","EXPERIMENT","They","They","Circle","Triangle","Star","Diamond","Top","n",0.933,1,933,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2184",8,"Male",19,"l","h","Match","They","EXPERIMENT","They","They","Circle","Triangle","Star","Diamond","Bottom","n",0.784,1,784,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2185",8,"Male",19,"l","h","Match","They","EXPERIMENT","They","They","Circle","Triangle","Star","Diamond","Bottom","n",0.75,1,750,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2186",8,"Male",19,"l","h","Match","They","EXPERIMENT","They","They","Circle","Triangle","Star","Diamond","Bottom","n",0.75,1,750,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2187",8,"Male",19,"l","h","Match","They","EXPERIMENT","They","They","Circle","Triangle","Star","Diamond","Bottom","n",0.684,1,684,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2188",8,"Male",19,"l","h","Match","They","EXPERIMENT","They","They","Circle","Triangle","Star","Diamond","Bottom","n",0.684,1,684,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2189",8,"Male",19,"l","h","Match","They","EXPERIMENT","They","They","Circle","Triangle","Star","Diamond","Top","m",0.85,0,850,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2190",8,"Male",19,"l","h","Match","We","TRAINING","We","We","Circle","Triangle","Star","Diamond","Bottom","m",0.983,0,983,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2191",8,"Male",19,"l","h","Match","We","TRAINING","We","We","Circle","Triangle","Star","Diamond","Top","m",1.05,0,1050,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2192",8,"Male",19,"l","h","Match","We","EXPERIMENT","We","We","Circle","Triangle","Star","Diamond","Top","m",0.817,0,817,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2193",8,"Male",19,"l","h","Match","We","EXPERIMENT","We","We","Circle","Triangle","Star","Diamond","Bottom","m",1,0,1000,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2194",8,"Male",19,"l","h","Match","We","EXPERIMENT","We","We","Circle","Triangle","Star","Diamond","Bottom","m",1.117,0,1117,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2195",8,"Male",19,"l","h","Match","We","EXPERIMENT","We","We","Circle","Triangle","Star","Diamond","Bottom","m",0.717,0,717,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2196",8,"Male",19,"l","h","Match","We","EXPERIMENT","We","We","Circle","Triangle","Star","Diamond","Top","n",1.45,1,1450,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2197",8,"Male",19,"l","h","Match","We","EXPERIMENT","We","We","Circle","Triangle","Star","Diamond","Bottom","n",1.25,1,1250,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2198",8,"Male",19,"l","h","Match","We","EXPERIMENT","We","We","Circle","Triangle","Star","Diamond","Bottom","n",1.417,1,1417,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2199",8,"Male",19,"l","h","Match","We","EXPERIMENT","We","We","Circle","Triangle","Star","Diamond","Top","n",0.884,1,884,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2200",8,"Male",19,"l","h","Match","We","EXPERIMENT","We","We","Circle","Triangle","Star","Diamond","Top","n",1.317,1,1317,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2201",8,"Male",19,"l","h","Match","We","EXPERIMENT","We","We","Circle","Triangle","Star","Diamond","Top","n",0.884,1,884,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2202",8,"Male",19,"l","h","Match","We","EXPERIMENT","We","We","Circle","Triangle","Star","Diamond","Bottom","n",0.667,1,667,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2203",8,"Male",19,"l","h","Match","We","EXPERIMENT","We","We","Circle","Triangle","Star","Diamond","Top","n",1.183,1,1183,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"2204",8,"Male",19,"l","h","Match","We","EXPERIMENT","We","We","Circle","Triangle","Star","Diamond","Bottom","m",0.7,0,700,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
